YearMonth,Product_ID,Drug_Category,Predicted_Sales_Volume_Month
2026-12,DRG00144,Antibiotic,6155.17
2026-12,DRG00145,Cardiac,120918.58
2026-12,DRG00146,Diabetes,55178.02
2026-12,DRG00147,Vaccine,102555.91
2026-12,DRG00148,Antibiotic,100673.77
2026-12,DRG00149,Diabetes,103946.29
2026-12,DRG00150,Vaccine,72145.45
2026-12,DRG00151,Painkiller,13509.56
2026-12,DRG00152,Diabetes,75863.54
2026-12,DRG00153,Diabetes,100569.82
2026-12,DRG00154,Diabetes,12410.97
2026-12,DRG00155,Painkiller,31182.92
2026-12,DRG00156,Painkiller,97011.11
2026-12,DRG00157,Diabetes,77131.09
2026-12,DRG00158,Cardiac,57732.11
2026-12,DRG00159,Antibiotic,45023.38
2026-12,DRG00160,Painkiller,85522.47
2026-12,DRG00161,Cardiac,52023.71
2026-12,DRG00162,Painkiller,117203.92
2026-12,DRG00163,Diabetes,66490.89
2026-12,DRG00164,Cardiac,6480.99
2026-12,DRG00165,Vaccine,113010.08
2026-12,DRG00166,Antibiotic,99776.67
2026-12,DRG00167,Antibiotic,91528.4
2026-12,DRG00168,Painkiller,81680.49
2026-12,DRG00169,Antibiotic,47971.83
2026-12,DRG00170,Vaccine,100278.01
2026-12,DRG00171,Cardiac,42949.05
2026-12,DRG00172,Cardiac,31806.73
2026-12,DRG00173,Diabetes,95200.6
2026-12,DRG00174,Cardiac,124134.1
2026-12,DRG00175,Painkiller,82755.64
2026-12,DRG00176,Vaccine,83706.22
2026-12,DRG00177,Diabetes,5731.18
2026-12,DRG00178,Painkiller,91280.47
2026-12,DRG00179,Painkiller,39851.4
2026-12,DRG00180,Painkiller,71987.44
2026-12,DRG00181,Antibiotic,124004.07
2026-12,DRG00182,Painkiller,94919.72
2026-12,DRG00183,Antibiotic,45023.38
2026-12,DRG00184,Cardiac,46588.38
2026-12,DRG00185,Antibiotic,35336.14
2026-12,DRG00186,Painkiller,86706.08
2026-12,DRG00187,Vaccine,71595.11
2026-12,DRG00188,Vaccine,77001.35
2026-12,DRG00189,Cardiac,78370.18
2026-12,DRG00190,Painkiller,11839.56
2026-12,DRG00191,Antibiotic,78146.77
2026-12,DRG00192,Vaccine,18938.84
2026-12,DRG00193,Diabetes,37452.04
2026-12,DRG00194,Painkiller,20937.65
2026-12,DRG00195,Painkiller,10045.09
2026-12,DRG00196,Diabetes,29528.06
2026-12,DRG00197,Vaccine,124108.59
2026-12,DRG00198,Diabetes,81718.0
2026-12,DRG00199,Cardiac,32650.34
2026-12,DRG00200,Antibiotic,78087.04
2026-12,DRG00201,Antibiotic,8173.51
2026-12,DRG00202,Vaccine,80205.89
2026-12,DRG00203,Diabetes,48696.01
2026-12,DRG00204,Painkiller,9147.99
2026-12,DRG00205,Painkiller,71635.56
2026-12,DRG00206,Painkiller,73504.97
2026-12,DRG00207,Cardiac,110886.54
2026-12,DRG00208,Cardiac,55686.7
2026-12,DRG00209,Painkiller,88713.05
2026-12,DRG00210,Vaccine,59037.15
2026-12,DRG00211,Cardiac,27146.06
2026-12,DRG00212,Cardiac,114464.33
2026-12,DRG00213,Antibiotic,25842.49
2026-12,DRG00214,Antibiotic,13432.11
2026-12,DRG00215,Vaccine,61253.32
2026-12,DRG00216,Cardiac,52522.26
2026-12,DRG00217,Cardiac,85862.92
2026-12,DRG00218,Diabetes,105403.95
2026-12,DRG00219,Vaccine,122504.42
2026-12,DRG00220,Vaccine,95765.76
2026-12,DRG00221,Diabetes,15401.3
2026-12,DRG00222,Diabetes,9169.89
2026-12,DRG00223,Antibiotic,120419.49
2026-12,DRG00224,Vaccine,106766.78
2026-12,DRG00225,Vaccine,37080.26
2026-12,DRG00226,Diabetes,44708.62
2026-12,DRG00227,Painkiller,84073.33
2026-12,DRG00228,Painkiller,37113.9
2026-12,DRG00229,Antibiotic,98804.82
2026-12,DRG00230,Painkiller,77991.54
2026-12,DRG00231,Painkiller,60686.78
2026-12,DRG00232,Painkiller,94069.87
2026-12,DRG00233,Cardiac,116558.19
2026-12,DRG00234,Antibiotic,14951.55
2026-12,DRG00235,Diabetes,43886.98
2026-12,DRG00236,Painkiller,54811.78
2026-12,DRG00237,Cardiac,5034.63
2026-12,DRG00238,Painkiller,70937.65
2026-12,DRG00239,Cardiac,84151.95
2026-12,DRG00240,Antibiotic,79369.25
2026-12,DRG00241,Painkiller,90653.63
2026-12,DRG00242,Cardiac,35570.15
2026-12,DRG00243,Vaccine,64142.88
2026-12,DRG00244,Vaccine,44331.85
2026-12,DRG00245,Cardiac,95868.86
2026-12,DRG00246,Painkiller,66354.07
2026-12,DRG00247,Painkiller,106258.57
2026-12,DRG00248,Antibiotic,85138.3
2026-12,DRG00249,Antibiotic,63198.22
2026-12,DRG00250,Diabetes,10143.38
2026-12,DRG00251,Antibiotic,102074.09
2026-12,DRG00252,Painkiller,29636.74
2026-12,DRG00253,Diabetes,115994.18
2026-12,DRG00254,Antibiotic,62149.74
2026-12,DRG00255,Cardiac,102287.79
2026-12,DRG00256,Vaccine,19088.71
2026-12,DRG00257,Antibiotic,106232.69
2026-12,DRG00258,Antibiotic,58162.58
2026-12,DRG00259,Cardiac,33303.15
2026-12,DRG00260,Painkiller,42947.11
2026-12,DRG00261,Cardiac,36737.87
2026-12,DRG00262,Antibiotic,84988.8
2026-12,DRG00263,Painkiller,6878.67
2026-12,DRG00264,Diabetes,36212.13
2026-12,DRG00265,Antibiotic,75456.86
2026-12,DRG00266,Cardiac,18072.0
2026-12,DRG00267,Diabetes,68632.96
2026-12,DRG00268,Vaccine,92405.98
2026-12,DRG00269,Diabetes,95062.9
2026-12,DRG00270,Cardiac,109017.25
2026-12,DRG00271,Diabetes,12311.28
2026-12,DRG00272,Cardiac,31603.54
2026-12,DRG00273,Antibiotic,7401.15
2026-12,DRG00274,Painkiller,26620.73
2026-12,DRG00275,Vaccine,99877.48
2026-12,DRG00276,Painkiller,81135.43
2026-12,DRG00277,Painkiller,121238.96
2026-12,DRG00278,Painkiller,64906.71
2026-12,DRG00279,Cardiac,34299.42
2026-12,DRG00280,Cardiac,106361.49
2026-12,DRG00281,Vaccine,110096.48
2026-12,DRG00282,Cardiac,34125.76
2026-12,DRG00283,Cardiac,36493.87
2026-12,DRG00284,Cardiac,25497.18
2026-12,DRG00285,Cardiac,14208.68
2026-12,DRG00286,Antibiotic,77638.55
2026-12,DRG00287,Vaccine,53679.2
2026-12,DRG00288,Cardiac,109241.56
2026-12,DRG00289,Vaccine,53602.88
2026-12,DRG00290,Diabetes,76109.32
2026-12,DRG00291,Antibiotic,31099.22
2026-12,DRG00292,Cardiac,79415.91
2026-12,DRG00293,Antibiotic,26389.96
2026-12,DRG00294,Antibiotic,18166.13
2026-12,DRG00295,Diabetes,21782.11
2026-12,DRG00296,Vaccine,11436.63
2026-12,DRG00297,Antibiotic,15375.46
2026-12,DRG00298,Painkiller,35967.33
2026-12,DRG00299,Diabetes,51564.28
2026-12,DRG00300,Painkiller,82930.13
2026-12,DRG00301,Diabetes,74739.95
2026-12,DRG00302,Painkiller,25773.25
2026-12,DRG00303,Painkiller,51994.36
2026-12,DRG00304,Antibiotic,11860.06
2026-12,DRG00305,Antibiotic,91204.45
2026-12,DRG00306,Diabetes,46702.31
2026-12,DRG00307,Vaccine,39996.57
2026-12,DRG00308,Antibiotic,68627.61
2026-12,DRG00309,Antibiotic,27660.37
2026-12,DRG00310,Cardiac,89152.88
2026-12,DRG00311,Antibiotic,33144.17
2026-12,DRG00312,Vaccine,31823.74
2026-12,DRG00313,Cardiac,98623.97
2026-12,DRG00314,Painkiller,54713.44
2026-12,DRG00315,Painkiller,44167.79
2026-12,DRG00316,Cardiac,50545.72
2026-12,DRG00317,Cardiac,98175.34
2026-12,DRG00318,Cardiac,81710.38
2026-12,DRG00319,Diabetes,108860.69
2026-12,DRG00320,Vaccine,66112.71
2026-12,DRG00321,Vaccine,63420.21
2026-12,DRG00322,Painkiller,111878.01
2026-12,DRG00323,Painkiller,16226.43
2026-12,DRG00324,Painkiller,74704.41
2026-12,DRG00325,Antibiotic,28383.54
2026-12,DRG00326,Painkiller,24527.58
2026-12,DRG00327,Cardiac,78543.49
2026-12,DRG00328,Painkiller,107903.67
2026-12,DRG00329,Cardiac,123790.0
2026-12,DRG00330,Diabetes,92133.65
2026-12,DRG00331,Antibiotic,66163.75
2026-12,DRG00332,Antibiotic,29625.24
2026-12,DRG00333,Vaccine,116500.91
2026-12,DRG00334,Diabetes,13906.27
2026-12,DRG00335,Cardiac,120172.59
2026-12,DRG00336,Diabetes,108493.81
2026-12,DRG00337,Antibiotic,52505.81
2026-12,DRG00338,Cardiac,50346.33
2026-12,DRG00339,Diabetes,115312.35
2026-12,DRG00340,Antibiotic,27487.24
2026-12,DRG00341,Cardiac,79344.26
2026-12,DRG00342,Cardiac,55189.5
2026-12,DRG00343,Antibiotic,67011.04
2026-12,DRG00344,Cardiac,55904.36
2026-12,DRG00345,Antibiotic,109893.89
2026-12,DRG00346,Painkiller,58350.33
2026-12,DRG00347,Painkiller,54489.11
2026-12,DRG00348,Cardiac,25873.73
2026-12,DRG00349,Cardiac,109701.64
2026-12,DRG00350,Antibiotic,101423.19
2026-12,DRG00351,Cardiac,102163.17
2026-12,DRG00352,Vaccine,118373.36
2026-12,DRG00353,Painkiller,87438.26
2026-12,DRG00354,Cardiac,21686.08
2026-12,DRG00355,Cardiac,8674.77
2026-12,DRG00356,Diabetes,11763.01
2026-12,DRG00357,Cardiac,75430.64
2026-12,DRG00358,Vaccine,98608.37
2026-12,DRG00359,Painkiller,19965.23
2026-12,DRG00360,Diabetes,56938.07
2026-12,DRG00361,Antibiotic,25941.41
2026-12,DRG00362,Antibiotic,100027.68
2026-12,DRG00363,Painkiller,22259.27
2026-12,DRG00364,Antibiotic,19362.26
2026-12,DRG00365,Vaccine,41386.14
2026-12,DRG00366,Cardiac,103523.94
2026-12,DRG00367,Painkiller,13759.37
2026-12,DRG00368,Diabetes,63940.08
2026-12,DRG00369,Cardiac,93624.03
2026-12,DRG00370,Antibiotic,105793.74
2026-12,DRG00371,Antibiotic,96043.35
2026-12,DRG00372,Diabetes,7701.0
2026-12,DRG00373,Vaccine,50487.88
2026-12,DRG00374,Diabetes,101317.37
2026-12,DRG00375,Painkiller,49272.18
2026-12,DRG00376,Diabetes,18090.61
2026-12,DRG00377,Antibiotic,70425.14
2026-12,DRG00378,Vaccine,38824.63
2026-12,DRG00379,Vaccine,72868.15
2026-12,DRG00380,Diabetes,33644.19
2026-12,DRG00381,Painkiller,121092.44
2026-12,DRG00382,Antibiotic,111219.89
2026-12,DRG00383,Cardiac,56410.95
2026-12,DRG00384,Vaccine,42937.13
2026-12,DRG00385,Diabetes,48665.23
2026-12,DRG00386,Painkiller,21261.35
2026-12,DRG00387,Painkiller,49053.16
2026-12,DRG00388,Antibiotic,7002.44
2026-12,DRG00389,Vaccine,40190.15
2026-12,DRG00390,Antibiotic,24965.93
2026-12,DRG00391,Cardiac,85848.25
2026-12,DRG00392,Cardiac,88567.43
2026-12,DRG00393,Cardiac,92392.99
2026-12,DRG00394,Painkiller,66201.83
2026-12,DRG00395,Vaccine,55795.84
2026-12,DRG00396,Antibiotic,108249.22
2026-12,DRG00397,Antibiotic,56419.86
2026-12,DRG00398,Cardiac,67601.76
2026-12,DRG00399,Vaccine,52854.33
2026-12,DRG00400,Vaccine,72789.95
2026-12,DRG00401,Diabetes,59340.04
2026-12,DRG00402,Vaccine,41616.37
2026-12,DRG00403,Vaccine,51626.78
2026-12,DRG00404,Antibiotic,101807.17
2026-12,DRG00405,Vaccine,58411.38
2026-12,DRG00406,Vaccine,63348.44
2026-12,DRG00407,Antibiotic,20259.35
2026-12,DRG00408,Vaccine,90835.98
2026-12,DRG00409,Antibiotic,8022.98
2026-12,DRG00410,Diabetes,23999.11
2026-12,DRG00411,Painkiller,117772.45
2026-12,DRG00412,Antibiotic,38003.66
2026-12,DRG00413,Antibiotic,59906.96
2026-12,DRG00414,Vaccine,18765.29
2026-12,DRG00415,Antibiotic,31373.9
2026-12,DRG00416,Cardiac,48402.26
2026-12,DRG00417,Cardiac,13535.1
2026-12,DRG00418,Diabetes,63922.86
2026-12,DRG00419,Antibiotic,118845.54
2026-12,DRG00420,Vaccine,113040.33
2026-12,DRG00421,Vaccine,73677.8
2026-12,DRG00422,Painkiller,34393.33
2026-12,DRG00423,Diabetes,78228.98
2026-12,DRG00424,Vaccine,97049.38
2026-12,DRG00425,Painkiller,93136.14
2026-12,DRG00426,Vaccine,96127.47
2026-12,DRG00427,Painkiller,4959.62
2026-12,DRG00428,Cardiac,54490.21
2026-12,DRG00429,Cardiac,60066.66
2026-12,DRG00430,Vaccine,108277.32
2026-12,DRG00431,Diabetes,70704.62
2026-12,DRG00432,Antibiotic,42537.16
2026-12,DRG00433,Diabetes,76087.84
2026-12,DRG00434,Diabetes,101691.14
2026-12,DRG00435,Antibiotic,82084.01
2026-12,DRG00436,Cardiac,110637.3
2026-12,DRG00437,Cardiac,119186.21
2026-12,DRG00438,Antibiotic,79546.02
2026-12,DRG00439,Painkiller,76313.31
2026-12,DRG00440,Diabetes,68835.45
2026-12,DRG00441,Vaccine,23795.16
2026-12,DRG00442,Cardiac,55985.82
2026-12,DRG00443,Vaccine,37030.42
2026-12,DRG00444,Antibiotic,45255.5
2026-12,DRG00445,Vaccine,105937.93
2026-12,DRG00446,Vaccine,45478.15
2026-12,DRG00447,Diabetes,51165.52
2026-12,DRG00448,Antibiotic,7077.07
2026-12,DRG00449,Vaccine,15475.31
2026-12,DRG00450,Cardiac,60091.58
2026-12,DRG00451,Antibiotic,33591.76
2026-12,DRG00452,Cardiac,43816.26
2026-12,DRG00453,Painkiller,27467.78
2026-12,DRG00454,Vaccine,82908.78
2026-12,DRG00455,Antibiotic,80678.32
2026-12,DRG00456,Cardiac,50551.0
2026-12,DRG00457,Vaccine,12283.79
2026-12,DRG00458,Diabetes,42791.62
2026-12,DRG00459,Cardiac,93253.81
2026-12,DRG00460,Cardiac,18944.16
2026-12,DRG00461,Painkiller,106270.4
2026-12,DRG00462,Diabetes,10442.45
2026-12,DRG00463,Painkiller,57927.5
2026-12,DRG00464,Diabetes,17019.12
2026-12,DRG00465,Cardiac,92218.52
2026-12,DRG00466,Painkiller,16974.88
2026-12,DRG00467,Vaccine,94599.0
2026-12,DRG00468,Diabetes,46527.87
2026-12,DRG00469,Cardiac,41274.02
2026-12,DRG00470,Antibiotic,47297.59
2026-12,DRG00471,Diabetes,107315.51
2026-12,DRG00472,Diabetes,27360.17
2026-12,DRG00473,Vaccine,21357.05
2026-12,DRG00474,Diabetes,9519.9
2026-12,DRG00475,Diabetes,124491.28
2026-12,DRG00476,Vaccine,5730.77
2026-12,DRG00477,Vaccine,34712.91
2026-12,DRG00478,Painkiller,3988.12
2026-12,DRG00479,Cardiac,57607.47
2026-12,DRG00480,Cardiac,41078.92
2026-12,DRG00481,Painkiller,111329.71
2026-12,DRG00482,Cardiac,46886.8
2026-12,DRG00483,Diabetes,3413.79
2026-12,DRG00484,Painkiller,92996.62
2026-12,DRG00485,Painkiller,68894.84
2026-12,DRG00486,Cardiac,14281.41
2026-12,DRG00487,Antibiotic,3937.24
2026-12,DRG00488,Cardiac,68200.0
2026-12,DRG00489,Antibiotic,67632.07
2026-12,DRG00490,Painkiller,67650.24
2026-12,DRG00491,Antibiotic,114065.88
2026-12,DRG00492,Diabetes,37657.63
2026-12,DRG00493,Vaccine,4585.28
2026-12,DRG00494,Antibiotic,40695.07
2026-12,DRG00495,Vaccine,97115.99
2026-12,DRG00496,Diabetes,69131.39
2026-12,DRG00497,Vaccine,74089.26
2026-12,DRG00498,Diabetes,80247.63
2026-12,DRG00499,Vaccine,29655.64
2026-12,DRG00500,Vaccine,73104.72
2026-12,DRG00501,Cardiac,107782.3
2026-12,DRG00502,Antibiotic,54225.27
2026-12,DRG00503,Vaccine,81989.13
2026-12,DRG00504,Painkiller,121797.24
2026-12,DRG00505,Cardiac,107883.63
2026-12,DRG00506,Antibiotic,32595.93
2026-12,DRG00507,Cardiac,91654.84
2026-12,DRG00508,Antibiotic,120639.81
2026-12,DRG00509,Diabetes,66814.87
2026-12,DRG00510,Vaccine,96863.97
2026-12,DRG00511,Painkiller,15329.35
2026-12,DRG00512,Cardiac,57624.11
2026-12,DRG00513,Cardiac,76627.16
2026-12,DRG00514,Cardiac,25725.19
2026-12,DRG00515,Cardiac,43947.2
2026-12,DRG00516,Vaccine,16347.21
2026-12,DRG00517,Antibiotic,44126.4
2026-12,DRG00518,Vaccine,27208.71
2026-12,DRG00519,Diabetes,43063.82
2026-12,DRG00520,Vaccine,44625.27
2026-12,DRG00521,Vaccine,123401.52
2026-12,DRG00522,Diabetes,30005.64
2026-12,DRG00523,Vaccine,34140.38
2026-12,DRG00524,Antibiotic,74798.12
2026-12,DRG00525,Painkiller,120740.45
2026-12,DRG00526,Diabetes,37606.73
2026-12,DRG00527,Cardiac,93376.17
2026-12,DRG00528,Antibiotic,35636.22
2026-12,DRG00529,Painkiller,120217.01
2026-12,DRG00530,Antibiotic,53678.61
2026-12,DRG00531,Antibiotic,26239.97
2026-12,DRG00532,Cardiac,48407.31
2026-12,DRG00533,Painkiller,72333.47
2026-12,DRG00534,Antibiotic,2716.2
2026-12,DRG00535,Cardiac,67525.96
2026-12,DRG00536,Diabetes,5507.68
2026-12,DRG00537,Cardiac,121693.13
2026-12,DRG00538,Vaccine,66287.15
2026-12,DRG00539,Cardiac,78194.51
2026-12,DRG00540,Cardiac,13460.32
2026-12,DRG00541,Cardiac,71018.47
2026-12,DRG00542,Antibiotic,17192.11
2026-12,DRG00543,Painkiller,36591.04
2026-12,DRG00544,Cardiac,52066.08
2026-12,DRG00545,Cardiac,36417.66
2026-12,DRG00546,Vaccine,96513.35
2026-12,DRG00547,Vaccine,53925.87
2026-12,DRG00548,Diabetes,62669.25
2026-12,DRG00549,Diabetes,76038.0
2026-12,DRG00550,Vaccine,71469.22
2026-12,DRG00551,Painkiller,87641.21
2026-12,DRG00552,Diabetes,41769.81
2026-12,DRG00553,Painkiller,5334.12
2026-12,DRG00554,Vaccine,36577.28
2026-12,DRG00555,Diabetes,5931.24
2026-12,DRG00556,Cardiac,86573.23
2026-12,DRG00557,Vaccine,35256.71
2026-12,DRG00558,Diabetes,4310.85
2026-12,DRG00559,Painkiller,98355.58
2026-12,DRG00560,Painkiller,14531.73
2026-12,DRG00561,Diabetes,104944.96
2026-12,DRG00562,Painkiller,41103.63
2026-12,DRG00563,Diabetes,36360.65
2026-12,DRG00564,Diabetes,49743.56
2026-12,DRG00565,Painkiller,107779.04
2026-12,DRG00566,Antibiotic,15198.82
2026-12,DRG00567,Cardiac,13011.65
2026-12,DRG00568,Vaccine,63088.33
2026-12,DRG00569,Cardiac,49997.39
2026-12,DRG00570,Vaccine,110318.77
2026-12,DRG00571,Vaccine,26361.55
2026-12,DRG00572,Cardiac,23033.02
2026-12,DRG00573,Diabetes,4087.26
2026-12,DRG00574,Painkiller,119878.2
2026-12,DRG00575,Antibiotic,85923.13
2026-12,DRG00576,Antibiotic,22424.49
2026-12,DRG00577,Antibiotic,9394.73
2026-12,DRG00578,Cardiac,45286.77
2026-12,DRG00579,Cardiac,62642.83
2026-12,DRG00580,Diabetes,33345.13
2026-12,DRG00581,Antibiotic,115207.16
2026-12,DRG00582,Diabetes,39520.25
2026-12,DRG00583,Antibiotic,119138.93
2026-12,DRG00584,Cardiac,84701.61
2026-12,DRG00585,Painkiller,113910.78
2026-12,DRG00586,Painkiller,77135.76
2026-12,DRG00587,Painkiller,4785.16
2026-12,DRG00588,Painkiller,90505.48
2026-12,DRG00589,Vaccine,48343.89
2026-12,DRG00590,Antibiotic,90370.68
2026-12,DRG00591,Painkiller,42891.97
2026-12,DRG00592,Vaccine,41386.14
2026-12,DRG00593,Vaccine,37778.01
2026-12,DRG00594,Vaccine,76354.82
2026-12,DRG00595,Diabetes,106916.75
2026-12,DRG00596,Diabetes,30649.38
2026-12,DRG00597,Vaccine,37703.25
2026-12,DRG00598,Painkiller,92150.58
2026-12,DRG00599,Antibiotic,95791.33
2026-12,DRG00600,Cardiac,55287.04
2026-12,DRG00601,Diabetes,19012.58
2026-12,DRG00602,Painkiller,68148.77
2026-12,DRG00603,Painkiller,71627.85
2026-12,DRG00604,Cardiac,101427.56
2026-12,DRG00605,Cardiac,89489.75
2026-12,DRG00606,Painkiller,41645.84
2026-12,DRG00607,Cardiac,40457.34
2026-12,DRG00608,Painkiller,27093.9
2026-12,DRG00609,Cardiac,83196.06
2026-12,DRG00610,Cardiac,98336.63
2026-12,DRG00611,Painkiller,94543.46
2026-12,DRG00612,Vaccine,4934.3
2026-12,DRG00613,Painkiller,59521.82
2026-12,DRG00614,Antibiotic,40214.58
2026-12,DRG00615,Cardiac,109601.94
2026-12,DRG00616,Diabetes,18267.23
2026-12,DRG00617,Cardiac,123166.81
2026-12,DRG00618,Antibiotic,116752.23
2026-12,DRG00619,Diabetes,16894.53
2026-12,DRG00620,Diabetes,101156.87
2026-12,DRG00621,Painkiller,9271.25
2026-12,DRG00622,Vaccine,124124.19
2026-12,DRG00623,Painkiller,101051.62
2026-12,DRG00624,Diabetes,100357.64
2026-12,DRG00625,Diabetes,13757.12
2026-12,DRG00626,Vaccine,31772.98
2026-12,DRG00627,Cardiac,12787.31
2026-12,DRG00628,Vaccine,41119.17
2026-12,DRG00629,Painkiller,115292.42
2026-12,DRG00630,Cardiac,50994.35
2026-12,DRG00631,Painkiller,7252.51
2026-12,DRG00632,Vaccine,3488.73
2026-12,DRG00633,Cardiac,48832.99
2026-12,DRG00634,Vaccine,35686.45
2026-12,DRG00635,Antibiotic,88442.61
2026-12,DRG00636,Diabetes,5856.48
2026-12,DRG00637,Cardiac,107213.21
2026-12,DRG00638,Diabetes,117480.53
2026-12,DRG00639,Antibiotic,50860.19
2026-12,DRG00640,Cardiac,41503.29
2026-12,DRG00641,Diabetes,107686.34
2026-12,DRG00642,Diabetes,12160.08
2026-12,DRG00643,Cardiac,41328.18
2026-12,DRG00644,Diabetes,55352.47
2026-12,DRG00645,Diabetes,28111.59
2026-12,DRG00646,Cardiac,90583.0
2026-12,DRG00647,Diabetes,4510.94
2026-12,DRG00648,Diabetes,21803.42
2026-12,DRG00649,Painkiller,78215.86
2026-12,DRG00650,Painkiller,111491.25
2026-12,DRG00651,Antibiotic,74433.8
2026-12,DRG00652,Painkiller,49304.42
2026-12,DRG00653,Painkiller,59099.01
2026-12,DRG00654,Antibiotic,42537.93
2026-12,DRG00655,Diabetes,80719.74
2026-12,DRG00656,Diabetes,17569.44
2026-12,DRG00657,Painkiller,120519.13
2026-12,DRG00658,Antibiotic,87555.16
2026-12,DRG00659,Diabetes,93828.29
2026-12,DRG00660,Vaccine,55919.43
2026-12,DRG00661,Cardiac,108917.55
2026-12,DRG00662,Cardiac,96341.03
2026-12,DRG00663,Cardiac,36792.11
2026-12,DRG00664,Painkiller,88784.23
2026-12,DRG00665,Cardiac,11142.33
2026-12,DRG00666,Cardiac,2492.75
2026-12,DRG00667,Vaccine,4037.15
2026-12,DRG00668,Diabetes,46927.42
2026-12,DRG00669,Vaccine,97536.81
2026-12,DRG00670,Painkiller,8099.88
2026-12,DRG00671,Cardiac,28466.52
2026-12,DRG00672,Diabetes,23526.01
2026-12,DRG00673,Cardiac,69295.74
2026-12,DRG00674,Cardiac,105154.04
2026-12,DRG00675,Painkiller,33250.98
2026-12,DRG00676,Cardiac,51947.66
2026-12,DRG00677,Antibiotic,108550.22
2026-12,DRG00678,Diabetes,34341.4
2026-12,DRG00679,Diabetes,42216.5
2026-12,DRG00680,Antibiotic,66060.93
2026-12,DRG00681,Painkiller,51148.97
2026-12,DRG00682,Cardiac,44743.12
2026-12,DRG00683,Cardiac,26272.95
2026-12,DRG00684,Diabetes,84507.76
2026-12,DRG00685,Painkiller,11365.98
2026-12,DRG00686,Painkiller,92089.38
2026-12,DRG00687,Painkiller,26620.73
2026-12,DRG00688,Cardiac,8499.95
2026-12,DRG00689,Painkiller,88389.01
2026-12,DRG00690,Antibiotic,107986.36
2026-12,DRG00691,Vaccine,55919.43
2026-12,DRG00692,Painkiller,6130.98
2026-12,DRG00693,Vaccine,15996.33
2026-12,DRG00694,Cardiac,19717.66
2026-12,DRG00695,Painkiller,28042.2
2026-12,DRG00696,Diabetes,103427.63
2026-12,DRG00697,Cardiac,102324.93
2026-12,DRG00698,Antibiotic,86184.77
2026-12,DRG00699,Antibiotic,76028.63
2026-12,DRG00700,Vaccine,20659.27
2026-12,DRG00701,Vaccine,114610.33
2026-12,DRG00702,Diabetes,66157.8
2026-12,DRG00703,Diabetes,31147.74
2026-12,DRG00704,Antibiotic,45721.03
2026-12,DRG00705,Painkiller,28365.09
2026-12,DRG00706,Antibiotic,75058.14
2026-12,DRG00707,Antibiotic,123103.33
2026-12,DRG00708,Diabetes,65794.92
2026-12,DRG00709,Vaccine,112488.8
2026-12,DRG00710,Diabetes,33444.24
2026-12,DRG00711,Diabetes,21731.66
2026-12,DRG00712,Diabetes,50241.12
2026-12,DRG00713,Antibiotic,87520.56
2026-12,DRG00714,Painkiller,64774.1
2026-12,DRG00715,Antibiotic,88214.14
2026-12,DRG00716,Cardiac,90847.71
2026-12,DRG00717,Diabetes,32723.01
2026-12,DRG00718,Diabetes,75536.13
2026-12,DRG00719,Cardiac,12911.94
2026-12,DRG00720,Diabetes,96720.82
2026-12,DRG00721,Diabetes,22130.02
2026-12,DRG00722,Diabetes,49121.89
2026-12,DRG00723,Cardiac,116893.21
2026-12,DRG00724,Antibiotic,52953.4
2026-12,DRG00725,Diabetes,63452.23
2026-12,DRG00726,Painkiller,122712.66
2026-12,DRG00727,Cardiac,16451.51
2026-12,DRG00728,Vaccine,68554.87
2026-12,DRG00729,Cardiac,99805.81
2026-12,DRG00730,Antibiotic,15923.4
2026-12,DRG00731,Cardiac,121020.11
2026-12,DRG00732,Vaccine,80643.41
2026-12,DRG00733,Painkiller,84472.14
2026-12,DRG00734,Vaccine,67533.15
2026-12,DRG00735,Cardiac,50944.5
2026-12,DRG00736,Vaccine,80853.72
2026-12,DRG00737,Cardiac,71241.09
2026-12,DRG00738,Painkiller,83752.7
2026-12,DRG00739,Painkiller,104862.73
2026-12,DRG00740,Antibiotic,49716.26
2026-12,DRG00741,Painkiller,64799.03
2026-12,DRG00742,Diabetes,72994.17
2026-12,DRG00743,Vaccine,99007.09
2026-12,DRG00744,Vaccine,3662.71
2026-12,DRG00745,Cardiac,61418.96
2026-12,DRG00746,Painkiller,58717.89
2026-12,DRG00747,Antibiotic,118916.82
2026-12,DRG00748,Antibiotic,21256.51
2026-12,DRG00749,Antibiotic,72315.66
2026-12,DRG00750,Diabetes,118352.79
2026-12,DRG00751,Painkiller,93509.98
2026-12,DRG00752,Antibiotic,12509.46
2026-12,DRG00753,Diabetes,54477.73
2026-12,DRG00754,Vaccine,57980.46
2026-12,DRG00755,Cardiac,87495.55
2026-12,DRG00756,Painkiller,77019.45
2026-12,DRG00757,Painkiller,118225.91
2026-12,DRG00758,Vaccine,31120.58
2026-12,DRG00759,Painkiller,4037.48
2026-12,DRG00760,Painkiller,81082.28
2026-12,DRG00761,Painkiller,27617.76
2026-12,DRG00762,Painkiller,53116.0
2026-12,DRG00763,Diabetes,35438.55
2026-12,DRG00764,Diabetes,54355.58
2026-12,DRG00765,Cardiac,21212.79
2026-12,DRG00766,Painkiller,105783.34
2026-12,DRG00767,Vaccine,18864.43
2026-12,DRG00768,Antibiotic,43852.33
2026-12,DRG00769,Cardiac,19942.01
2026-12,DRG00770,Antibiotic,29400.99
2026-12,DRG00771,Antibiotic,56210.71
2026-12,DRG00772,Painkiller,40873.23
