Product_ID,Drug_Category,Region,Forecast_30d_Total_Demand,Forecast_Avg_Daily_Demand,Forecast_Std_Daily_Demand,Category_CV,Current_Inventory_Level,Demand_Std_Daily,Safety_Stock,Reorder_Point,Recommended_Stock_Level_30d,Suggested_Order_Qty,Stock_Status,Lead_Time_Days,Service_Level
DRG00021,Cardiac,East,8276.05,275.87,4.5,0.53,2189,147.41,643.52,2574.6,8919.58,6730.58,REORDER NOW,7,95%
DRG00010,Diabetes,South,12208.16,406.94,7.09,0.6,6671,245.47,1071.6,3920.17,13279.76,6608.76,Below 30d target,7,95%
DRG00685,Painkiller,East,13774.73,459.16,7.61,0.56,8570,255.01,1113.24,4327.34,14887.97,6317.97,Below 30d target,7,95%
DRG00263,Painkiller,West,8339.4,277.98,4.77,0.56,2838,154.39,673.97,2619.83,9013.37,6175.37,Below 30d target,7,95%
DRG00476,Vaccine,West,6953.54,231.78,4.3,0.54,1863,125.55,548.1,2170.59,7501.64,5638.64,REORDER NOW,7,95%
DRG00388,Antibiotic,South,8492.82,283.09,5.05,0.58,3737,164.74,719.19,2700.85,9212.02,5475.02,Below 30d target,7,95%
DRG00474,Diabetes,East,11543.82,384.79,6.74,0.6,7164,232.11,1013.29,3706.84,12557.11,5393.11,Below 30d target,7,95%
DRG00096,Vaccine,North,6376.58,212.55,3.74,0.54,1555,115.14,502.63,1990.49,6879.21,5324.21,REORDER NOW,7,95%
DRG00636,Diabetes,East,7101.56,236.72,4.14,0.6,2539,142.79,623.36,2280.39,7724.92,5185.92,Below 30d target,7,95%
DRG00098,Vaccine,West,8525.64,284.19,5.28,0.54,4096,153.94,672.02,2661.34,9197.66,5101.66,Below 30d target,7,95%
DRG00237,Cardiac,West,6102.79,203.43,3.44,0.53,1564,108.7,474.54,1898.52,6577.32,5013.32,REORDER NOW,7,95%
DRG00775,Antibiotic,West,12516.72,417.22,7.77,0.58,9167,242.8,1059.94,3980.51,13576.66,4409.66,Below 30d target,7,95%
DRG00863,Vaccine,South,13267.81,442.26,7.86,0.54,9978,239.56,1045.82,4141.64,14313.62,4335.62,Below 30d target,7,95%
DRG00667,Vaccine,North,4895.77,163.19,2.87,0.54,1195,88.4,385.9,1528.25,5281.67,4086.67,REORDER NOW,7,95%
DRG00558,Diabetes,West,5229.41,174.31,3.17,0.6,1725,105.15,459.02,1679.22,5688.43,3963.43,Below 30d target,7,95%
DRG00536,Diabetes,South,6678.23,222.61,3.88,0.6,3332,134.28,586.2,2144.45,7264.42,3932.42,Below 30d target,7,95%
DRG00555,Diabetes,East,7192.22,239.74,4.2,0.6,4019,144.61,631.32,2309.5,7823.54,3804.54,Below 30d target,7,95%
DRG00812,Antibiotic,East,4866.2,162.21,2.91,0.58,1546,94.4,412.08,1547.53,5278.28,3732.28,REORDER NOW,7,95%
DRG00177,Diabetes,West,6952.39,231.75,4.21,0.6,3833,139.79,610.26,2232.49,7562.65,3729.65,Below 30d target,7,95%
DRG00427,Painkiller,West,6012.83,200.43,3.44,0.56,2822,111.31,485.94,1888.93,6498.77,3676.77,Below 30d target,7,95%
DRG00789,Antibiotic,West,10309.66,343.66,6.4,0.58,7798,199.99,873.05,3278.63,11182.71,3384.71,Below 30d target,7,95%
DRG00092,Antibiotic,South,6014.49,200.48,3.58,0.58,3386,116.67,509.32,1912.7,6523.81,3137.81,Below 30d target,7,95%
DRG00587,Painkiller,West,5801.32,193.38,3.32,0.56,3325,107.4,468.85,1822.49,6270.17,2945.17,Below 30d target,7,95%
DRG00222,Diabetes,West,11123.82,370.79,6.74,0.6,9793,223.67,976.42,3571.98,12100.24,2307.24,Below 30d target,7,95%
DRG00991,Diabetes,North,4441.79,148.06,2.56,0.6,2627,89.31,389.89,1426.31,4831.68,2204.68,Below 30d target,7,95%
DRG00759,Painkiller,West,4894.87,163.16,2.8,0.56,3277,90.62,395.59,1537.73,5290.46,2013.46,Below 30d target,7,95%
DRG00372,Diabetes,North,9336.83,311.23,5.37,0.6,8250,187.74,819.56,2998.16,10156.39,1906.39,Below 30d target,7,95%
DRG00063,Antibiotic,East,6196.09,206.54,3.7,0.58,4826,120.19,524.7,1970.45,6720.79,1894.79,Below 30d target,7,95%
DRG00692,Painkiller,West,7432.94,247.76,4.26,0.56,6210,137.6,600.71,2335.06,8033.65,1823.65,Below 30d target,7,95%
DRG00688,Cardiac,East,10299.76,343.33,5.61,0.53,9331,183.46,800.88,3204.16,11100.64,1769.64,Below 30d target,7,95%
DRG00078,Diabetes,West,5108.49,170.28,3.09,0.6,4103,102.72,448.41,1640.39,5556.9,1453.9,Below 30d target,7,95%
DRG00612,Vaccine,North,5983.71,199.46,3.51,0.54,5066,108.04,471.66,1867.86,6455.37,1389.37,Below 30d target,7,95%
DRG00842,Diabetes,North,6919.53,230.65,3.98,0.6,6334,139.13,607.38,2221.94,7526.91,1192.91,Below 30d target,7,95%
DRG00493,Vaccine,South,5560.99,185.37,3.29,0.54,4928,100.41,438.34,1735.9,5999.33,1071.33,Below 30d target,7,95%
DRG00573,Diabetes,North,4955.47,165.18,2.85,0.6,4549,99.64,434.98,1591.26,5390.45,841.45,Below 30d target,7,95%
DRG00273,Antibiotic,South,8976.4,299.21,5.34,0.58,8943,174.13,760.14,2854.64,9736.54,793.54,Below 30d target,7,95%
DRG00666,Cardiac,North,3020.18,100.67,1.62,0.53,2580,53.8,234.84,939.55,3255.03,675.03,Below 30d target,7,95%
DRG00144,Antibiotic,South,7465.22,248.84,4.44,0.58,7813,144.81,632.17,2374.06,8097.39,284.39,Below 30d target,7,95%
DRG00647,Diabetes,North,5469.15,182.3,3.15,0.6,6235,109.97,480.07,1756.2,5949.22,0.0,OK,7,95%
DRG00127,Painkiller,North,3382.95,112.77,1.84,0.56,5983,62.63,273.4,1062.76,3656.35,0.0,OK,7,95%
DRG00632,Vaccine,East,4231.37,141.05,2.52,0.54,6794,76.4,333.53,1320.85,4564.9,0.0,OK,7,95%
DRG00808,Painkiller,West,3595.61,119.85,2.06,0.56,7713,66.56,290.59,1129.56,3886.2,0.0,OK,7,95%
DRG00100,Cardiac,East,7974.01,265.8,4.34,0.53,9583,142.03,620.04,2480.64,8594.04,0.0,OK,7,95%
DRG00744,Vaccine,West,4444.22,148.14,2.75,0.54,7417,80.25,350.31,1387.29,4794.53,0.0,OK,7,95%
DRG00478,Painkiller,South,4833.07,161.1,2.66,0.56,9281,89.47,390.6,1518.31,5223.66,0.0,OK,7,95%
DRG00483,Diabetes,West,4141.21,138.04,2.51,0.6,8982,83.27,363.5,1329.79,4504.71,0.0,OK,7,95%
DRG00487,Antibiotic,East,4775.52,159.18,2.86,0.58,8550,92.64,404.4,1518.69,5179.93,0.0,OK,7,95%
DRG00061,Antibiotic,East,5138.22,171.27,3.07,0.58,9348,99.67,435.12,1634.03,5573.34,0.0,OK,7,95%
DRG00553,Painkiller,South,6464.23,215.47,3.55,0.56,8308,119.67,522.42,2030.74,6986.65,0.0,OK,7,95%
DRG00864,Painkiller,South,7612.08,253.74,4.19,0.56,9889,140.92,615.19,2391.34,8227.27,0.0,OK,7,95%
DRG00534,Antibiotic,East,3294.51,109.82,1.97,0.58,4460,63.91,278.99,1047.7,3573.49,0.0,OK,7,95%
